source_file,text,links,html,field_name
mis.bogazici.edu.tr_content_ali-tukel.html,None,,,field-name-field-website
mis.bogazici.edu.tr_content_ali-tukel.html,"Education:High School:Ankara Fen LisesiUndergraduate:Boğaziçi Üni.,EkonomiM.A. :Brown Uni.,EkonomiPh.D:Boğaziçi Üni.,İşletme (Finans)",,,field-name-field-education
mis.bogazici.edu.tr_content_ali-tukel.html,Courses Taught:MIS 111 - Economics IMIS 112 - Economics IIMIS 212 - Managerial Accounting,,,field-name-field-courses-taught
mis.bogazici.edu.tr_content_ali-tukel.html,Research Interests:Gelişmekte Olan Piyasalarda Portföy YatırımıBankacılıkKurumsal Yönetim,,,field-name-field-research-interests
mis.bogazici.edu.tr_content_ali-tukel.html,"Ertuna, B., Tukel, A. (2010), ""Traditional versus International Influences: CSR Disclosures in Turkey"", European Journal of International Management, Vol: 4, No: 3, pp. 273-289. (SSCI) .",,"<li>Ertuna, B., Tukel, A. (2010), ""Traditional versus International Influences: CSR Disclosures in Turkey"", European Journal of International Management, Vol: 4, No: 3, pp. 273-289. (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_ali-tukel.html,"Ertuna, B., Tukel, A. (2008), ""Public Disclosures Levels of ISE Companies: Ownership and Corporate Governance Effects"", ISE Journal, Vol: 10, No: 40, pp. 1-36.",,"<li>Ertuna, B., Tukel, A. (2008), ""Public Disclosures Levels of ISE Companies: Ownership and Corporate Governance Effects"", ISE Journal, Vol: 10, No: 40, pp. 1-36.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_ali-tukel.html,"Ertuna, B. & Tukel, A. (1997), ""Public Disclosure Levels of ISE Companies: Ownership and Corporate Governance Effects"", ISE Review, Vol: 10, No: 40, pp. 7-35.",,"<li>Ertuna, B. &amp; Tukel, A. (1997), ""Public Disclosure Levels of ISE Companies: Ownership and Corporate Governance Effects"", ISE Review, Vol: 10, No: 40, pp. 7-35.<br/> </li>",field-name-field-international-article
mis.bogazici.edu.tr_content_ali-tukel.html,None,,,field-name-field-books-book
mis.bogazici.edu.tr_content_ali-tukel.html,"Ertuna, B., Tükel, A. (2009), ""Türkiye'de KSS Uygulamaları: Geleneksel ve Küresel Arasında"", Türkiye'de KSS Uygulamaları: Geleneksel ve Küresel Arasında, Cilt: 9, Sayı: 2, ss. 52-82.",,"<li>Ertuna, B., Tükel, A. (2009), ""Türkiye'de KSS Uygulamaları: Geleneksel ve Küresel Arasında"", Türkiye'de KSS Uygulamaları: Geleneksel ve Küresel Arasında, Cilt: 9, Sayı: 2, ss. 52-82.<br/> </li>",field-name-field-national-articles
mis.bogazici.edu.tr_content_ali-tukel.html,None,,,field-name-field-international-abstracts
mis.bogazici.edu.tr_content_ali-tukel.html,None,,,field-name-field-national-abstracts
mis.bogazici.edu.tr_content_hande-turker.html,Prof. Dr.,,,field-name-field-body-computed
mis.bogazici.edu.tr_content_hande-turker.html,hande.turker@bogazici.edu.tr,,,field-name-field-email
mis.bogazici.edu.tr_content_hande-turker.html,+90 (212) 359 6935B227,,,field-name-field-phone-number
mis.bogazici.edu.tr_content_hande-turker.html,None,,,field-name-field-website
mis.bogazici.edu.tr_content_hande-turker.html,"Education:Undergraduate:Marmara Uni.,Business Administration (English)M.A.:Bogazici Uni.,Business AdministrationPh.D.:Bogazici Uni.,Business Administration (Marketing)",,,field-name-field-education
mis.bogazici.edu.tr_content_hande-turker.html,"Courses Taught:MIS 224 - Research MethodologyMIS 492 - ProjectMIS 519 - Research MethodologyMIS 611 - Research Design, Data Collection & AnalysisBIS 516 - E-Business ManagementBIS 554 - Digital Marketing and Social Media",,,field-name-field-courses-taught
mis.bogazici.edu.tr_content_hande-turker.html,Research Interests:Electronic MarketingOnline Consumer BehaviorMobile Marketing,,,field-name-field-research-interests
mis.bogazici.edu.tr_content_hande-turker.html,"Ozturk, E., Nasir, V. Aslihan, and Turker, Hande B. (2024) “Critical Success Factors of Co-innovation Platforms: A Systematic Literature Review”. Innovation & Management Review, Vol.21, Issue: 3, pp. 168-181. (Scopus).",,"<li>Ozturk, E., Nasir, V. Aslihan, and Turker, Hande B. (2024) “Critical Success Factors of Co-innovation Platforms: A Systematic Literature Review”. Innovation &amp; Management Review, Vol.21, Issue: 3, pp. 168-181. (Scopus).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Basarir-Ozel, B., Nasir, V. Aslihan & Hande B. Turker, (2023). “Determinants of Smart Home Adoption and Differences Across Technology Readiness Segments”. Technological Forecasting and Social Change. Vol. 197. December Issue. Article 122924.(SSCI).",,"<li>Basarir-Ozel, B., Nasir, V. Aslihan &amp; Hande B. Turker, (2023). “Determinants of Smart Home Adoption and Differences Across Technology Readiness Segments”. Technological Forecasting and Social Change. Vol. 197. December Issue. Article 122924.(SSCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Basarir-Ozel, B., Turker, H.B., Nasir, V.A. (2022), ""Identifying the Key Drivers and Barriers of Smart Home Adoption: A Thematic Analysis from the Business Perspective"", Sustainability, Vol: 14, No: 15 (SSCI) .",,"<li>Basarir-Ozel, B., Turker, H.B., Nasir, V.A. (2022), ""Identifying the Key Drivers and Barriers of Smart Home Adoption: A Thematic Analysis from the Business Perspective"", Sustainability, Vol: 14, No: 15 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Kocak, E., Nasir, V. Aslihan, Turker, Hande B. (2020), ""What drives Instagram usage? User motives and personality traits"", Online Information Review, Vol: 44, No: 3, pp. 625-643 (SSCI) .",,"<li>Kocak, E., Nasir, V. Aslihan, Turker, Hande B. (2020), ""What drives Instagram usage? User motives and personality traits"", Online Information Review, Vol: 44, No: 3, pp. 625-643 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Kimiloglu, H., Ozturan, M., Kutlu, B. (2017), ""Perceptions About and Attitude Toward The Usage of E-learning in Corporate Training"", Computers in Human Behaviour, Vol: 72, pp. 339-349 (SSCI) .",,"<li>Kimiloglu, H., Ozturan, M., Kutlu, B. (2017), ""Perceptions About and Attitude Toward The Usage of E-learning in Corporate Training"", Computers in Human Behaviour, Vol: 72, pp. 339-349 (SSCI) .</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Sencer, A., Ozturan, M., Kimiloglu, H (2015), ""A Web 2.0 Supported Business Process Management Environment for Collaborative Research"", International Journal of Information Engineering and Electronic Business, Vol: 7, No: 1, pp. 8-17.",,"<li>Sencer, A., Ozturan, M., Kimiloglu, H (2015), ""A Web 2.0 Supported Business Process Management Environment for Collaborative Research"", International Journal of Information Engineering and Electronic Business, Vol: 7, No: 1, pp. 8-17.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Kimiloglu, H., Ozturan, M., Kutlu, B. (2013), ""E-learning for Corporate Trainings in Turkey: An Exploratory Study"", Business Management Dynamics, Vol: 3, No: 3, pp. 27-38.",,"<li>Kimiloglu, H., Ozturan, M., Kutlu, B. (2013), ""E-learning for Corporate Trainings in Turkey: An Exploratory Study"", Business Management Dynamics, Vol: 3, No: 3, pp. 27-38.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Caliskan, S., Kutlu B., Kimiloglu, H. (2013), ""The Contribution of Online Travel Agencies to the Profitability of Hotels: Case of Turkey"", Interdisciplinary Journal of Research in Business, Vol: 3, No: 3, pp. 8-18.",,"<li>Caliskan, S., Kutlu B., Kimiloglu, H. (2013), ""The Contribution of Online Travel Agencies to the Profitability of Hotels: Case of Turkey"", Interdisciplinary Journal of Research in Business, Vol: 3, No: 3, pp. 8-18.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Kimiloglu, H., Ozturan, M, Erdem, A.S. (2012), ""Collaborative Research: Opinions and IT Utilization Potential"", Management Research Review, Vol: 35, No: 12, pp. 1134-1152.",,"<li>Kimiloglu, H., Ozturan, M, Erdem, A.S. (2012), ""Collaborative Research: Opinions and IT Utilization Potential"", Management Research Review, Vol: 35, No: 12, pp. 1134-1152.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Caliskan, S., Kutlu, B., Kimiloglu, H. (2012), ""Effects of Dynamic Packaging Systems on Travel Agencies: Case of Turkey"", International Journal of Business and Social Science, Vol: 3, No: 20, pp. 301-310.",,"<li>Caliskan, S., Kutlu, B., Kimiloglu, H. (2012), ""Effects of Dynamic Packaging Systems on Travel Agencies: Case of Turkey"", International Journal of Business and Social Science, Vol: 3, No: 20, pp. 301-310.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Kimiloglu, H., Ozturan, M., Kutlu, B. (2011), ""Market Analysis for Mobile Virtual Network Operators (MVNOs): The Case of Turkey"", International Journal of Business and Management, Vol: 6, No: 6, pp. 39-54.",,"<li>Kimiloglu, H., Ozturan, M., Kutlu, B. (2011), ""Market Analysis for Mobile Virtual Network Operators (MVNOs): The Case of Turkey"", International Journal of Business and Management, Vol: 6, No: 6, pp. 39-54.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Kimiloglu, H., Nasir, V.A., Nasir, S. (2010), ""Discovering Behavioral Segments in the Mobile Phone Market"", Journal of Consumer Marketing, Vol: 27, No: 5, pp. 401-413 (Scopus, e-SCI).",,"<li>Kimiloglu, H., Nasir, V.A., Nasir, S. (2010), ""Discovering Behavioral Segments in the Mobile Phone Market"", Journal of Consumer Marketing, Vol: 27, No: 5, pp. 401-413 (Scopus, e-SCI).</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Kimiloglu, H., Zarali, H. (2009), ""What Signifies Success in e-CRM?"", Marketing Intelligence and Planning, Vol: 27, No: 2-3, pp. 246-267.",,"<li>Kimiloglu, H., Zarali, H. (2009), ""What Signifies Success in e-CRM?"", Marketing Intelligence and Planning, Vol: 27, No: 2-3, pp. 246-267.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,"Kimiloglu, H. (2004), ""The E-Literature: A Framework for Understanding The Accumulated Knowledge About Internet Marketing"", Academy of Marketing Science Review, Vol: 2004, No: 6.",,"<li>Kimiloglu, H. (2004), ""The E-Literature: A Framework for Understanding The Accumulated Knowledge About Internet Marketing"", Academy of Marketing Science Review, Vol: 2004, No: 6.</li>",field-name-field-international-article
mis.bogazici.edu.tr_content_hande-turker.html,None,,,field-name-field-books-book
mis.bogazici.edu.tr_content_hande-turker.html,None,,,field-name-field-national-articles
mis.bogazici.edu.tr_content_hande-turker.html,None,,,field-name-field-international-abstracts
mis.bogazici.edu.tr_content_hande-turker.html,None,,,field-name-field-national-abstracts
